"icd","icddesc","icdvers","hcc2013","hccesrd","hcc","rxhcc","inhcc2013","inhccesrd","inhcc","inrxhcc","year"
"85416","Open brain inj-coma NOS ",9,155,167,167,,"Yes","Yes","Yes","No",2014
"85419","Opn brain inj-concussion",9,155,167,167,,"Yes","Yes","Yes","No",2014
"8870","Amput below elb, unilat ",9,161,173,173,,"Yes","Yes","Yes","No",2014
"8871","Amp below elb, unil-comp",9,161,173,173,,"Yes","Yes","Yes","No",2014
"8872","Amput abv elbow, unilat ",9,161,173,173,,"Yes","Yes","Yes","No",2014
"8873","Amput abv elb, unil-comp",9,161,173,173,,"Yes","Yes","Yes","No",2014
"8874","Amputat arm, unilat NOS ",9,161,173,173,,"Yes","Yes","Yes","No",2014
"8875","Amput arm, unil NOS-comp",9,161,173,173,,"Yes","Yes","Yes","No",2014
"8876","Amputation arm, bilat ",9,161,173,173,,"Yes","Yes","Yes","No",2014
"8877","Amputat arm, bilat-compl",9,161,173,173,,"Yes","Yes","Yes","No",2014
"8950","Amputation toe ",9,161,173,173,,"Yes","Yes","Yes","No",2014
"8951","Amputation toe-complicat",9,161,173,173,,"Yes","Yes","Yes","No",2014
"8960","Amputation foot, unilat ",9,161,173,173,,"Yes","Yes","Yes","No",2014
"8961","Amput foot, unilat-compl",9,161,173,173,,"Yes","Yes","Yes","No",2014
"8962","Amputation foot, bilat ",9,161,173,173,,"Yes","Yes","Yes","No",2014
"8963","Amputat foot, bilat-comp",9,161,173,173,,"Yes","Yes","Yes","No",2014
"8970","Amput below knee, unilat",9,161,173,173,,"Yes","Yes","Yes","No",2014
"8971","Amputat bk, unilat-compl",9,161,173,173,,"Yes","Yes","Yes","No",2014
"8972","Amput above knee, unilat",9,161,173,173,,"Yes","Yes","Yes","No",2014
"8973","Amput abv kn, unil-compl",9,161,173,173,,"Yes","Yes","Yes","No",2014
"8974","Amputat leg, unilat NOS ",9,161,173,173,,"Yes","Yes","Yes","No",2014
"8975","Amput leg, unil NOS-comp",9,161,173,173,,"Yes","Yes","Yes","No",2014
"8976","Amputation leg, bilat ",9,161,173,173,,"Yes","Yes","Yes","No",2014
"8977","Amputat leg, bilat-compl",9,161,173,173,,"Yes","Yes","Yes","No",2014
"9050","Late effec skull/face fx",9,155,167,167,,"Yes","Yes","Yes","No",2014
"9059","Late eff traumat amputat",9,177,189,189,,"Yes","Yes","Yes","No",2014
"9070","Lt eff intracranial inj ",9,155,167,167,,"Yes","Yes","Yes","No",2014
"9072","Late eff spinal cord inj",9,69,72,72,,"Yes","Yes","Yes","No",2014
"94811","10-19% bdy brn/10-19% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94821","20-29% bdy brn/10-19% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94822","20-29% bdy brn/20-29% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94831","30-39% bdy brn/10-19% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94832","30-39% bdy brn/20-29% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94833","30-39% bdy brn/30-39% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94841","40-49% bdy brn/10-19% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94842","40-49% bdy brn/20-29% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94843","40-49% bdy brn/30-39% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94844","40-49% bdy brn/40-49% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94851","50-59% bdy brn/10-19% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94852","50-59% bdy brn/20-29% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94853","50-59% bdy brn/30-39% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94854","50-59% bdy brn/40-49% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94855","50-59% bdy brn/50-59% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94861","60-69% bdy brn/10-19% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94862","60-69% bdy brn/20-29% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94863","60-69% bdy brn/30-39% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94864","60-69% bdy brn/40-49% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94865","60-69% bdy brn/50-59% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94866","60-69% bdy brn/60-69% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94871","70-79% bdy brn/10-19% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94872","70-79% bdy brn/20-29% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94873","70-79% bdy brn/30-39% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94874","70-79% bdy brn/40-49% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94875","70-79% bdy brn/50-59% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94876","70-79% bdy brn/60-69% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94877","70-79% bdy brn/70-79% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94881","80-89% bdy brn/10-19% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94882","80-89% bdy brn/20-29% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94883","80-89% bdy brn/30-39% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94884","80-89% bdy brn/40-49% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94885","80-89% bdy brn/50-59% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94886","80-89% bdy brn/60-69% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94887","80-89% bdy brn/70-79% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94888","80-89% bdy brn/80-89% 3d",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94891","90% + bdy brn/10-19% 3rd",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94892","90% + bdy brn/20-29% 3rd",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94893","90% + bdy brn/30-39% 3rd",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94894","90% + bdy brn/40-49% 3rd",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94895","90% + bdy brn/50-59% 3rd",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94896","90% + bdy brn/60-69% 3rd",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94897","90% + bdy brn/70-79% 3rd",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94898","90% + bdy brn/80-89% 3rd",9,150,162,162,,"Yes","Yes","Yes","No",2014
"94899","90% + bdy brn/90% + 3rd ",9,150,162,162,,"Yes","Yes","Yes","No",2014
"95200","C1-c4 spin cord inj NOS ",9,69,72,72,,"Yes","Yes","Yes","No",2014
"95201","Complete les cord/c1-c4 ",9,67,70,70,,"Yes","Yes","Yes","No",2014
"95202","Anterior cord synd/c1-c4",9,69,72,72,,"Yes","Yes","Yes","No",2014
"95203","Central cord synd/c1-c4 ",9,69,72,72,,"Yes","Yes","Yes","No",2014
"95204","C1-c4 spin cord inj NEC ",9,69,72,72,,"Yes","Yes","Yes","No",2014
"95205","C5-c7 spin cord inj NOS ",9,69,72,72,,"Yes","Yes","Yes","No",2014
"95206","Complete les cord/c5-c7 ",9,67,70,70,,"Yes","Yes","Yes","No",2014
"95207","Anterior cord synd/c5-c7",9,69,72,72,,"Yes","Yes","Yes","No",2014
"95208","Central cord synd/c5-c7 ",9,69,72,72,,"Yes","Yes","Yes","No",2014
"95209","C5-c7 spin cord inj NEC ",9,69,72,72,,"Yes","Yes","Yes","No",2014
"95210","T1-t6 spin cord inj NOS ",9,69,72,72,,"Yes","Yes","Yes","No",2014
"95211","Complete les cord/t1-t6 ",9,68,71,71,,"Yes","Yes","Yes","No",2014
"95212","Anterior cord synd/t1-t6",9,69,72,72,,"Yes","Yes","Yes","No",2014
"95213","Central cord synd/t1-t6 ",9,69,72,72,,"Yes","Yes","Yes","No",2014
"95214","T1-t6 spin cord inj NEC ",9,69,72,72,,"Yes","Yes","Yes","No",2014
"95215","T7-t12 spin cord inj NOS",9,69,72,72,,"Yes","Yes","Yes","No",2014
"95216","Complete les cord/t7-t12",9,68,71,71,,"Yes","Yes","Yes","No",2014
"95217","Anterior cord syn/t7-t12",9,69,72,72,,"Yes","Yes","Yes","No",2014
"95218","Central cord syn/t7-t12 ",9,69,72,72,,"Yes","Yes","Yes","No",2014
"95219","T7-t12 spin cord inj NEC",9,69,72,72,,"Yes","Yes","Yes","No",2014
"9522","Lumbar spinal cord injur",9,69,72,72,,"Yes","Yes","Yes","No",2014
"9523","Sacral spinal cord injur",9,69,72,72,,"Yes","Yes","Yes","No",2014
"9524","Cauda equina injury ",9,69,72,72,,"Yes","Yes","Yes","No",2014
"9528","Spin cord inj-mult site ",9,69,72,72,,"Yes","Yes","Yes","No",2014
"9529","Spinal cord injury NOS ",9,69,72,72,,"Yes","Yes","Yes","No",2014
"9580","Air embolism ",9,164,173,173,,"Yes","Yes","Yes","No",2014
"9581","Fat embolism ",9,164,173,173,,"Yes","Yes","Yes","No",2014
"9582","Secondary/recur hemorr ",9,164,173,173,,"Yes","Yes","Yes","No",2014
"9583","Posttraum wnd infec NEC ",9,164,173,173,,"Yes","Yes","Yes","No",2014
"9584","Traumatic shock ",9,164,173,173,,"Yes","Yes","Yes","No",2014
"9585","Traumatic anuria ",9,164,173,173,,"Yes","Yes","Yes","No",2014
"9586","Volkmann's isch contract",9,164,173,173,,"Yes","Yes","Yes","No",2014
"9587","Traum subcutan emphysema",9,164,173,173,,"Yes","Yes","Yes","No",2014
"9588","Early complic trauma NEC",9,164,173,173,,"Yes","Yes","Yes","No",2014
"95890","Compartment syndrome NOS",9,164,173,173,,"Yes","Yes","Yes","No",2014
"95891","Trauma comp synd up ext ",9,164,173,173,,"Yes","Yes","Yes","No",2014
"95892","Trauma comp synd low ext",9,164,173,173,,"Yes","Yes","Yes","No",2014
"95893","Trauma compart synd abd ",9,164,173,173,,"Yes","Yes","Yes","No",2014
"95899","Trauma compart synd NEC ",9,164,173,173,,"Yes","Yes","Yes","No",2014
"99590","SIRS, NOS ",9,,2,2,,"No","Yes","Yes","No",2014
"99591","Sepsis ",9,,2,2,,"No","Yes","Yes","No",2014
"99592","Severe sepsis ",9,,2,2,,"No","Yes","Yes","No",2014
"99593","SIRS-noninf w/o ac or ds",9,,2,2,,"No","Yes","Yes","No",2014
"99594","SIRS-noninf w ac org dys",9,,2,2,,"No","Yes","Yes","No",2014
"99600","Malfunc card dev/grf NOS",9,164,,,,"Yes","No","No","No",2014
"99601","Malfunc cardiac pacemake",9,164,,,,"Yes","No","No","No",2014
"99602","Malfunc prosth hrt valve",9,164,,,,"Yes","No","No","No",2014
"99603","Malfunc coron bypass grf",9,164,,,,"Yes","No","No","No",2014
"99604","Mch cmp autm mplnt dfbrl",9,164,,,,"Yes","No","No","No",2014
"99609","Malfunc card dev/grf NEC",9,164,,,,"Yes","No","No","No",2014
"9961","Malfunc vasc device/graf",9,164,176,176,,"Yes","Yes","Yes","No",2014
"9962","Malfun neuro device/graf",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99630","Malfunc gu dev/graft NOS",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99631","Malfunc urethral cath ",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99632","Malfunction iud ",9,164,,,,"Yes","No","No","No",2014
"99639","Malfunc gu dev/graft NEC",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99640","Cmp int orth dev/gft NOS",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99641","Mech loosening pros jt ",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99642","Dislocate prosthetic jt ",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99643","Broke prosthtc jt implnt",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99644","Periprosthetc fx-pros jt",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99645","Periprosthetc osteolysis",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99646","Articular wear prosth jt",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99647","Mech com pros jt implant",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99649","Mech com orth dev NEC ",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99651","Corneal grft malfunction",9,164,,,,"Yes","No","No","No",2014
"99652","Oth tissue graft malfunc",9,164,,,,"Yes","No","No","No",2014
"99653","Lens prosthesis malfunc ",9,164,,,,"Yes","No","No","No",2014
"99654","Breast prosth malfunc ",9,164,,,,"Yes","No","No","No",2014
"99655","Comp-artificial skin grf",9,164,,,,"Yes","No","No","No",2014
"99656","Comp-periton dialys cath",9,130,134,134,121,"Yes","Yes","Yes","Yes",2014
"99657","Complcation-insulin pump",9,164,,,,"Yes","No","No","No",2014
"99659","Malfunc oth device/graft",9,164,,,,"Yes","No","No","No",2014
"99660","Reaction-unsp devic/grft",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99661","React-cardiac dev/graft ",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99662","React-oth vasc dev/graft",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99663","React-nerv sys dev/graft",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99664","React-indwell urin cath ",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99665","React-oth genitourin dev",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99666","React-inter joint prost ",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99667","React-oth int ortho dev ",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99668","React-periton dialy cath",9,130,134,134,121,"Yes","Yes","Yes","Yes",2014
"99669","React-int pros devic NEC",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99670","Comp-unsp device/graft ",9,164,,,,"Yes","No","No","No",2014
"99671","Comp-heart valve prosth ",9,164,,,,"Yes","No","No","No",2014
"99672","Comp-oth cardiac device ",9,164,,,,"Yes","No","No","No",2014
"99673","Comp-ren dialys dev/grft",9,130,134,134,121,"Yes","Yes","Yes","Yes",2014
"99674","Comp-oth vasc dev/graft ",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99675","Comp-nerv sys dev/graft ",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99676","Comp-genitourin dev/grft",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99677","Comp-internal joint pros",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99678","Comp-oth int ortho devic",9,164,176,176,,"Yes","Yes","Yes","No",2014
"99679","Comp-int prost devic NEC",9,164,,,,"Yes","No","No","No",2014
"99681","Compl kidney transplant ",9,,,,120,"No","No","No","Yes",2014
"99682","Compl liver transplant ",9,174,186,186,167,"Yes","Yes","Yes","Yes",2014
"99683","Compl heart transplant ",9,174,186,186,167,"Yes","Yes","Yes","Yes",2014
"99684","Compl lung transplant ",9,174,186,186,166,"Yes","Yes","Yes","Yes",2014
"99685","Compl marrow transplant ",9,174,186,186,167,"Yes","Yes","Yes","Yes",2014
"99686","Compl pancreas transplnt",9,174,186,186,168,"Yes","Yes","Yes","Yes",2014
"99687","Comp intestine transplnt",9,174,186,186,167,"Yes","Yes","Yes","Yes",2014
"99688","Comp tp organ-stem cell ",9,174,186,186,167,"Yes","Yes","Yes","Yes",2014
"99690","Comp reattach extrem NOS",9,161,173,173,,"Yes","Yes","Yes","No",2014
"99691","Compl reattached forearm",9,161,173,173,,"Yes","Yes","Yes","No",2014
"99692","Compl reattached hand ",9,161,173,173,,"Yes","Yes","Yes","No",2014
"99693","Compl reattached finger ",9,161,173,173,,"Yes","Yes","Yes","No",2014
"99694","Compl reattached arm NEC",9,161,173,173,,"Yes","Yes","Yes","No",2014
"99695","Compl reattached foot ",9,161,173,173,,"Yes","Yes","Yes","No",2014
"99696","Compl reattached leg NEC",9,161,173,173,,"Yes","Yes","Yes","No",2014
"99699","Compl reattach part NEC ",9,161,173,173,,"Yes","Yes","Yes","No",2014
"99700","Nervous syst complc NOS ",9,164,,,,"Yes","No","No","No",2014
"99701","Surg complication - cns ",9,164,,,,"Yes","No","No","No",2014
"99702","Iatrogen CV infarc/hmrhg",9,164,100,100,97,"Yes","Yes","Yes","Yes",2014
"99709","Surg comp nerv systm NEC",9,164,,,,"Yes","No","No","No",2014
"9971","Surg compl-heart ",9,164,,,,"Yes","No","No","No",2014
"9972","Surg comp-peri vasc syst",9,164,,,,"Yes","No","No","No",2014
"99731","Ventltr assoc pneumonia ",9,164,114,114,,"Yes","Yes","Yes","No",2014
"99732","Postproc aspiration pneu",9,164,,,,"Yes","No","No","No",2014
"99739","Respiratory comp NEC ",9,164,,,,"Yes","No","No","No",2014
"99749","Oth digestv system comp ",9,164,,,,"Yes","No","No","No",2014
"9975","Surg compl-urinary tract",9,164,,,,"Yes","No","No","No",2014
"99760","Amputat stump compl NOS ",9,177,189,189,,"Yes","Yes","Yes","No",2014
"99761","Neuroma amputation stump",9,177,189,189,,"Yes","Yes","Yes","No",2014
"99762","Infection amputat stump ",9,177,189,189,,"Yes","Yes","Yes","No",2014
"99769","Amputat stump compl NEC ",9,177,189,189,,"Yes","Yes","Yes","No",2014
"99771","Vasc comp mesenteric art",9,164,,,,"Yes","No","No","No",2014
"99772","Vasc comp renal artery ",9,164,,,,"Yes","No","No","No",2014
"99779","Vascular comp vessel NEC",9,164,,,,"Yes","No","No","No",2014
"99800","Postoperative shock, NOS",9,164,,,,"Yes","No","No","No",2014
"99801","Postop shock,cardiogenic",9,79,84,84,,"Yes","Yes","Yes","No",2014
"99802","Postop shock, septic ",9,2,2,2,,"Yes","Yes","Yes","No",2014
"99809","Postop shock, other ",9,164,,,,"Yes","No","No","No",2014
"9986","Persist postop fistula ",9,164,,,,"Yes","No","No","No",2014
"E9500","Poison-analgesics ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9501","Poison-barbiturates ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9502","Poison-sedat/hypnotic ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9503","Poison-psychotropic agt ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9504","Poison-drug/medicin NEC ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9505","Poison-drug/medicin NOS ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9506","Poison-agricult agent ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9507","Poison-corrosiv/caustic ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9508","Poison-arsenic ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9509","Poison-solid/liquid NEC ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9510","Poison-piped gas ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9511","Poison-gas in container ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9518","Poison-utility gas NEC ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9520","Poison-exhaust gas ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9521","Poison-co NEC ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9528","Poison-gas/vapor NEC ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9529","Poison-gas/vapor NOS ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9530","Injury-hanging ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9531","Injury-suff w plas bag ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9538","Injury-strang/suff NEC ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9539","Injury-strang/suff NOS ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E954","Injury-submersion ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9550","Injury-handgun ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9551","Injury-shotgun ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9552","Injury-hunting rifle ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9553","Injury-military firearm ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9554","Injury-firearm NEC ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9555","Injury-explosives ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9556","Self inflict acc-air gun",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9557","Self inj-paintball gun ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9559","Injury-firearm/expl NOS ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E956","Injury-cut instrument ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9570","Injury-jump fm residence",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9571","Injury-jump fm struc NEC",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9572","Injury-jump fm natur sit",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9579","Injury-jump NEC ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9580","Injury-moving object ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9581","Injury-burn, fire ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9582","Injury-scald ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9583","Injury-extreme cold ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9584","Injury-electrocution ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9585","Injury-motor veh crash ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9586","Injury-aircraft crash ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9587","Injury-caustic substance",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9588","Injury-NEC ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E9589","Injury-NOS ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"E959","Late eff of self-injury ",9,55,58,58,,"Yes","Yes","Yes","No",2014
"V08","Asymp hiv infectn status",9,1,1,1,1,"Yes","Yes","Yes","Yes",2014
"V420","Kidney transplant status",9,,,,120,"No","No","No","Yes",2014
"V421","Heart transplant status ",9,174,186,186,167,"Yes","Yes","Yes","Yes",2014
"V426","Lung transplant status ",9,174,186,186,166,"Yes","Yes","Yes","Yes",2014
"V427","Liver transplant status ",9,174,186,186,167,"Yes","Yes","Yes","Yes",2014
"V4281","Trnspl status-bne marrow",9,174,186,186,167,"Yes","Yes","Yes","Yes",2014
"V4282","Trspl sts-perip stm cell",9,174,186,186,167,"Yes","Yes","Yes","Yes",2014
"V4283","Trnspl status-pancreas ",9,174,186,186,168,"Yes","Yes","Yes","Yes",2014
"V4284","Trnspl status-intestines",9,174,186,186,167,"Yes","Yes","Yes","Yes",2014
"V4321","Heart assist dev replace",9,174,186,186,,"Yes","Yes","Yes","No",2014
"V4322","Artficial heart replace ",9,174,186,186,,"Yes","Yes","Yes","No",2014
"V440","Tracheostomy status ",9,77,82,82,,"Yes","Yes","Yes","No",2014
"V441","Gastrostomy status ",9,176,188,188,,"Yes","Yes","Yes","No",2014
"V442","Ileostomy status ",9,176,188,188,,"Yes","Yes","Yes","No",2014
"V443","Colostomy status ",9,176,188,188,,"Yes","Yes","Yes","No",2014
"V444","Enterostomy status NEC ",9,176,188,188,,"Yes","Yes","Yes","No",2014
"V4450","Cystostomy status NOS ",9,176,188,188,,"Yes","Yes","Yes","No",2014
"V4451","Cutaneous-vesicos status",9,176,188,188,,"Yes","Yes","Yes","No",2014
"V4452","Appendico-vesicos status",9,176,188,188,,"Yes","Yes","Yes","No",2014
"V4459","Cystostomy status NEC ",9,176,188,188,,"Yes","Yes","Yes","No",2014
"V446","Urinostomy status NEC ",9,176,188,188,,"Yes","Yes","Yes","No",2014
"V448","Artif open status NEC ",9,176,188,188,,"Yes","Yes","Yes","No",2014
"V449","Artif open status NOS ",9,176,188,188,,"Yes","Yes","Yes","No",2014
"V4511","Renal dialysis status ",9,130,134,134,121,"Yes","Yes","Yes","Yes",2014
"V4512","Noncmplnt w renal dialys",9,130,134,134,121,"Yes","Yes","Yes","Yes",2014
"V4611","Respirator depend status",9,77,82,82,,"Yes","Yes","Yes","No",2014
"V4612","Resp depend-powr failure",9,77,82,82,,"Yes","Yes","Yes","No",2014
"V4613","Weaning from respirator ",9,77,82,82,,"Yes","Yes","Yes","No",2014
"V4614","Mech comp respirator ",9,77,82,82,,"Yes","Yes","Yes","No",2014
"V4970","Status amput lwr lmb NOS",9,177,189,189,,"Yes","Yes","Yes","No",2014
"V4971","Status amput great toe ",9,177,189,189,,"Yes","Yes","Yes","No",2014
"V4972","Status amput othr toe(s)",9,177,189,189,,"Yes","Yes","Yes","No",2014
"V4973","Status amput foot ",9,177,189,189,,"Yes","Yes","Yes","No",2014
"V4974","Status amput ankle ",9,177,189,189,,"Yes","Yes","Yes","No",2014
"V4975","Status amput below knee ",9,177,189,189,,"Yes","Yes","Yes","No",2014
"V4976","Status amput above knee ",9,177,189,189,,"Yes","Yes","Yes","No",2014
